,participant,block,trial_num,modality,stim_level,stim_value,rating,RT,vas_initial_value,block_onset,trial_onset,fixation_onset,anticipation_duration,stim_onset,stim_duration,stim_offset,stim_rating_delay,rating_onset,rating_offset,iti_duration
1335,sub-31,2,10,pain,4,48,57.42708333,3.220347911,35,3423.312486,3602.729198,3604.230865,3.5,3607.668859,2,3609.670182,5,3614.72573,3617.946078,5
1336,sub-31,2,11,pain,3,47,65.84375,3.604011258,95,3423.312486,3622.968287,3624.469814,2.5,3626.908538,2,3628.908173,5,3633.963716,3637.567727,4
1337,sub-31,2,12,pain,1,45,41.01953125,2.936637897,95,3423.312486,3641.588831,3643.09049,2,3645.030236,2,3647.028159,6,3653.084794,3656.021431,5
1338,sub-31,2,13,pain,5,49,78.30794271,3.887638318,5,3423.312486,3661.043612,3662.545339,2,3664.483267,2,3666.482843,5,3671.53849,3675.426128,3
1339,sub-31,2,14,pain,1,45,18.56054688,2.285875372,35,3423.312486,3678.462814,3679.964497,3.5,3683.389898,2,3685.387146,6,3691.443835,3693.72971,3
1340,sub-31,2,15,pain,3,47,47.04296875,2.28589341,35,3423.312486,3696.749658,3698.251259,2,3700.192291,2,3702.189025,5,3707.244488,3709.530382,3
1341,sub-31,2,16,pain,1,45,23.9921875,1.751939423,35,3423.312486,3712.550454,3714.051987,2.5,3716.493192,2,3718.49022,6,3724.546901,3726.29884,2
1342,sub-31,2,17,pain,2,46,9.326822917,3.554052505,95,3423.312486,3728.334528,3729.836184,2.5,3732.261782,2,3734.257749,6,3740.314287,3743.868339,2
1343,sub-31,2,18,pain,2,46,28.20247396,3.437218418,5,3423.312486,3745.903912,3747.405611,3,3750.330108,2,3752.327663,6,3758.384262,3761.821481,3
1344,sub-31,2,19,pain,2,46,32.05208333,2.469525974,35,3423.312486,3764.84146,3766.343013,2,3768.28451,2,3770.280926,5,3775.33625,3777.805776,4
1345,sub-31,2,20,pain,4,48,54.51171875,1.952283337,5,3423.312486,3781.826846,3783.328452,3.5,3786.768771,2,3788.767786,5,3793.82332,3795.775604,3
1346,sub-31,2,21,pain,3,47,24.47200521,3.220305614,95,3423.312486,3798.795556,3800.297262,3.5,3803.739122,2,3805.736654,6,3811.793192,3815.013497,4
1347,sub-31,2,22,pain,4,48,74.67578125,5.05555431,95,3423.312486,3819.034572,3820.536238,3,3823.475828,2,3825.47503,5,3830.530496,3835.58605,4
1348,sub-31,2,23,pain,5,49,88.75976563,3.704099964,35,3423.312486,3839.60729,3841.108825,3.5,3844.548207,2,3846.548254,6,3852.604839,3856.308939,4
1349,sub-31,2,24,pain,1,45,16.18294271,5.455975595,65,3423.312486,3860.330123,3861.831814,2,3863.771678,2,3865.769478,6,3871.826096,3877.282072,5
1350,sub-31,2,25,pain,4,48,79.63085938,2.552948092,35,3423.312486,3882.304368,3883.806046,3,3886.74518,2,3888.744752,6,3894.801392,3897.35434,4
1351,sub-32,1,1,vision,1,0.05,22.56770833,21.77379333,5,2761.189875,2761.225829,2762.72736,2.5,2765.196798,2,2767.198999,6,2773.189251,2794.963045,3
1352,sub-32,1,2,vision,2,0.275,42.41080729,1.902226895,5,2761.189875,2797.999722,2799.501296,3.5,2802.98856,2,2804.990682,5,2809.979474,2811.881701,3
1353,sub-32,1,3,vision,4,0.725,51.37565104,2.369337565,95,2761.189875,2814.901573,2816.403284,2,2818.4055,2,2820.407778,5,2825.396477,2827.765815,4
1354,sub-32,1,4,vision,5,0.95,90.95638021,2.335965008,35,2761.189875,2831.786878,2833.288672,3.5,2836.792524,2,2838.794727,5,2843.783511,2846.119476,2
1355,sub-32,1,5,vision,3,0.5,38.51432292,2.686341005,95,2761.189875,2848.154983,2849.65676,3.5,2853.143889,2,2855.146097,5,2860.134891,2862.821232,4
1356,sub-32,1,6,vision,2,0.275,21.96940104,1.835415234,65,2761.189875,2866.842204,2868.344007,3,2871.347309,2,2873.349513,6,2879.339404,2881.174819,2
1357,sub-32,1,7,vision,4,0.725,47.79622396,1.384962642,35,2761.189875,2883.210314,2884.71205,2.5,2887.198069,2,2889.200221,6,2895.19018,2896.575143,5
1358,sub-32,1,8,vision,1,0.05,9.625,2.419293514,35,2761.189875,2901.597338,2903.099012,3,2906.102205,2,2908.104526,6,2914.094429,2916.513723,3
1359,sub-32,1,9,vision,1,0.05,6.53515625,2.002225329,5,2761.189875,2919.533788,2921.035446,3,2924.038707,2,2926.040895,5,2931.029773,2933.031998,4
1360,sub-32,1,10,vision,4,0.725,42.56966146,2.369340816,95,2761.189875,2937.053012,2938.554793,2.5,2941.057605,2,2943.059757,6,2949.049654,2951.418995,3
1361,sub-32,1,11,vision,3,0.5,41.06575521,2.285911871,65,2761.189875,2954.438986,2955.940555,3,2958.94387,2,2960.946164,5,2965.934937,2968.220849,3
1362,sub-32,1,12,vision,2,0.275,28.50846354,1.318178381,65,2761.189875,2971.257421,2972.759197,3.5,2976.246376,2,2978.248581,6,2984.238468,2985.556647,4
1363,sub-32,1,13,vision,1,0.05,11.01041667,1.53508552,5,2761.189875,2989.577719,2991.079312,3.5,2994.583272,2,2996.585477,6,3002.57536,3004.110446,4
1364,sub-32,1,14,vision,3,0.5,43.67773438,2.285936723,5,2761.189875,3008.131426,3009.63321,3,3012.636431,2,3014.638727,6,3020.628614,3022.914551,2
1365,sub-32,1,15,vision,5,0.95,96.54492188,1.301572121,65,2761.189875,3024.94999,3026.451668,3,3029.438399,2,3031.440481,5,3036.429301,3037.730873,5
1366,sub-32,1,16,vision,1,0.05,3.666666667,2.018953266,95,2761.189875,3042.752966,3044.254725,2,3046.256949,2,3048.259074,6,3054.24904,3056.267994,4
1367,sub-32,1,17,vision,4,0.725,32.35091146,2.085575108,95,2761.189875,3060.288956,3061.790675,3.5,3065.294624,2,3067.296823,6,3073.286709,3075.372284,4
1368,sub-32,1,18,vision,2,0.275,42.55078125,3.42048865,65,2761.189875,3079.393366,3080.895154,3,3083.898467,2,3085.900684,6,3091.890572,3095.311061,2
1369,sub-32,1,19,vision,2,0.275,21.96940104,1.435041956,65,2761.189875,3097.346645,3098.848301,2,3100.833877,2,3102.836036,5,3107.824742,3109.259784,5
1370,sub-32,1,20,vision,5,0.95,94.83333333,2.352693555,5,2761.189875,3114.281856,3115.783649,2.5,3118.286331,2,3120.288536,6,3126.27845,3128.631144,4
1371,sub-32,1,21,vision,4,0.725,54.28645833,2.169117202,95,2761.189875,3132.652232,3134.153803,2.5,3136.656679,2,3138.658856,5,3143.647675,3145.816792,2
1372,sub-32,1,22,vision,3,0.5,40.81445313,1.201451055,35,2761.189875,3147.852228,3149.354014,2,3151.339471,2,3153.34175,6,3159.331566,3160.533017,3
1373,sub-32,1,23,vision,5,0.95,83.90559896,1.701889967,5,2761.189875,3163.552989,3165.054687,3,3168.057901,2,3170.060114,6,3176.050093,3177.751983,5
1374,sub-32,1,24,vision,5,0.95,71.34895833,2.15241258,95,2761.189875,3182.774102,3184.275876,3,3187.279119,2,3189.281398,6,3195.271229,3197.423641,3
1375,sub-32,1,25,vision,3,0.5,27.24088542,1.651904136,65,2761.189875,3200.443609,3201.945344,2.5,3204.448141,2,3206.450227,5,3211.439028,3213.090932,5
1376,sub-32,2,1,pain,2,46,44.96679688,3.036767133,5,3237.465867,3237.484594,3238.986235,2,3240.922608,2,3242.923828,6,3248.963833,3252.0006,5
1377,sub-32,2,2,pain,2,46,26.42122396,3.437181501,95,3237.465867,3257.022788,3258.524466,2.5,3260.963588,2,3262.962689,5,3268.018214,3271.455395,5
1378,sub-32,2,3,pain,3,47,59.44075521,1.885440487,35,3237.465867,3276.477597,3277.979264,3.5,3281.418587,2,3283.418597,5,3288.474112,3290.359553,5
1379,sub-32,2,4,pain,5,49,78.96875,1.985514148,65,3237.465867,3295.381682,3296.883359,3.5,3300.323159,2,3302.322829,6,3308.3794,3310.364914,2
1380,sub-32,2,5,pain,3,47,28.10091146,1.902219031,5,3237.465867,3312.400564,3313.902219,3.5,3317.328339,2,3319.324927,5,3324.380331,3326.28255,2
1381,sub-32,2,6,pain,5,49,73.65885417,1.902155503,95,3237.465867,3328.318007,3329.819779,2,3331.745607,2,3333.740663,6,3339.797334,3341.699489,2
1382,sub-32,2,7,pain,4,48,58.67578125,1.818750179,5,3237.465867,3343.735022,3345.236796,2.5,3347.663498,2,3349.65822,5,3354.713844,3356.532594,5
1383,sub-32,2,8,pain,1,45,29.79752604,2.335950463,65,3237.465867,3361.554756,3363.056457,2.5,3365.495584,2,3367.494678,5,3372.550237,3374.886188,2
1384,sub-32,2,9,pain,1,45,39.92382813,2.486228305,35,3237.465867,3376.921616,3378.423403,3,3381.350051,2,3383.345533,5,3388.400939,3390.887167,4
1385,sub-32,2,10,pain,4,48,51.24804688,3.553943284,65,3237.465867,3394.908126,3396.409988,2,3398.350912,2,3400.347592,6,3406.404229,3409.958172,5
1386,sub-32,2,11,pain,5,49,78.49544271,1.38495596,95,3237.465867,3414.980376,3416.482008,3.5,3419.921306,2,3421.921397,6,3427.978011,3429.362967,2
1387,sub-32,2,12,pain,2,46,53.92447917,1.268108607,95,3237.465867,3431.398405,3432.900087,3,3435.826678,2,3437.822165,5,3442.877724,3444.145833,3
1388,sub-32,2,13,pain,1,45,51.74023438,1.868681304,65,3237.465867,3447.165883,3448.667569,2.5,3451.108784,2,3453.105794,6,3459.162425,3461.031106,3
1389,sub-32,2,14,pain,4,48,74.49609375,2.369414983,35,3237.465867,3464.051085,3465.552871,3,3468.494982,2,3470.491728,5,3475.547088,3477.916503,5
1390,sub-32,2,15,pain,1,45,28.09765625,2.36921393,5,3237.465867,3482.93868,3484.440365,3,3487.379479,2,3489.379148,6,3495.435774,3497.804987,5
1391,sub-32,2,16,pain,5,49,85.08398438,3.704141322,35,3237.465867,3502.82728,3504.328973,2,3506.268801,2,3508.266704,6,3514.323278,3518.02742,3
1392,sub-32,2,17,pain,2,46,67.45963542,4.988892342,5,3237.465867,3521.047389,3522.549049,2.5,3524.991017,2,3526.987279,5,3532.042804,3537.031696,4
1393,sub-32,2,18,pain,4,48,79.06835938,3.87108226,5,3237.465867,3541.052713,3542.554479,2,3544.494974,2,3546.492156,6,3552.548751,3556.419833,2
1394,sub-32,2,19,pain,2,46,41.08984375,5.022313139,35,3237.465867,3558.455227,3559.957012,2.5,3562.383685,2,3564.378556,5,3569.434036,3574.456349,4
1395,sub-32,2,20,pain,4,48,60.14778646,1.401648126,65,3237.465867,3578.477311,3579.979103,2,3581.920472,2,3583.916822,5,3588.972222,3590.37387,3
1396,sub-32,2,21,pain,3,47,8.19140625,1.618587664,95,3237.465867,3593.393874,3594.895574,2,3596.836893,2,3598.833123,5,3603.888682,3605.50727,2
1397,sub-32,2,22,pain,3,47,64.01041667,2.069087502,35,3237.465867,3607.542718,3609.04451,3.5,3612.470837,2,3614.46716,5,3619.522603,3621.591691,2
1398,sub-32,2,23,pain,3,47,56.77539063,2.669636177,35,3237.465867,3623.627135,3625.128921,2,3627.055374,2,3629.049794,5,3634.105348,3636.774984,3
1399,sub-32,2,24,pain,5,49,91.46809896,2.30265708,65,3237.465867,3639.795067,3641.296656,3.5,3644.73807,2,3646.736009,5,3651.791539,3654.094197,4
1400,sub-32,2,25,pain,1,45,20.99414063,1.701999272,35,3237.465867,3658.1152,3659.616963,3.5,3663.057148,2,3665.056217,6,3671.112863,3672.814863,5
1401,sub-33,1,1,vision,1,0.05,20.82552083,5.47284234,35,417.3298226,417.3820221,418.8836058,3,421.8368698,2,423.8391528,5,428.8278482,434.3006905,4
1402,sub-33,1,2,vision,2,0.275,27.57356771,3.437318903,65,417.3298226,438.3217881,439.823366,2,441.8255651,2,443.8277834,6,449.8176608,453.2549797,4
1403,sub-33,1,3,vision,3,0.5,29.70833333,3.604046954,95,417.3298226,457.2760073,458.777611,3,461.7809283,2,463.7832127,6,469.7730181,473.3770651,3
1404,sub-33,1,4,vision,5,0.95,86.62825521,3.003455856,5,417.3298226,476.397101,477.8986989,2.5,480.4014731,2,482.4037717,5,487.3924566,490.3959125,2
1405,sub-33,1,5,vision,1,0.05,14.71419271,3.237049817,35,417.3298226,492.431406,493.933114,3.5,497.4202479,2,499.4225304,6,505.4123406,508.6493904,5
1406,sub-33,1,6,vision,1,0.05,22.17122396,3.470533317,65,417.3298226,513.6715861,515.1732473,3.5,518.6771101,2,520.6793168,5,525.6681215,529.1386548,3
1407,sub-33,1,7,vision,2,0.275,29.07617188,2.669774869,35,417.3298226,532.1586186,533.6603074,3.5,537.1641735,2,539.1663838,5,544.1550835,546.8248584,2
1408,sub-33,1,8,vision,4,0.725,47.95052083,3.85440246,95,417.3298226,548.8604182,550.3620774,3.5,553.8492473,2,555.8514623,6,561.8412549,565.6956573,3
1409,sub-33,1,9,vision,4,0.725,53.84309896,2.436055564,35,417.3298226,568.7156202,570.2173089,3,573.2205449,2,575.2228247,5,580.2116103,582.6476658,2
1410,sub-33,1,10,vision,3,0.5,41.54817708,4.221394117,95,417.3298226,584.6831836,586.184919,3.5,589.6720997,2,591.6743062,6,597.6641059,601.8855,3
1411,sub-33,1,11,vision,4,0.725,40.36002604,3.470626772,95,417.3298226,604.905566,606.4072027,2,608.4094935,2,610.4116601,5,615.4003543,618.8709811,5
1412,sub-33,1,12,vision,5,0.95,71.67708333,3.65409336,65,417.3298226,623.8931739,625.3948405,2,627.3970554,2,629.3991791,5,634.3880484,638.0421418,3
1413,sub-33,1,13,vision,3,0.5,33.18880208,1.635286597,35,417.3298226,641.0788176,642.580477,3.5,646.067586,2,648.0697798,6,654.0596547,655.6949413,3
1414,sub-33,1,14,vision,5,0.95,77.33528646,2.386047006,35,417.3298226,658.7149039,660.2165927,3,663.2198206,2,665.2221313,6,671.2119807,673.5980277,5
1415,sub-33,1,15,vision,5,0.95,41.46223958,3.95438672,5,417.3298226,678.6202004,680.1219089,2,682.1241031,2,684.1263134,6,690.1161935,694.0705802,4
1416,sub-33,1,16,vision,3,0.5,25.83528646,4.872103788,5,417.3298226,698.0916989,699.5933688,3.5,703.0971238,2,705.0993626,6,711.0893333,715.9614371,3
1417,sub-33,1,17,vision,5,0.95,73.24283854,2.836540443,35,417.3298226,718.9813976,720.4830833,2.5,722.9858526,2,724.9880491,5,729.9768166,732.813357,5
1418,sub-33,1,18,vision,2,0.275,13.36197917,2.536173152,35,417.3298226,737.8355593,739.3372148,2.5,741.8399826,2,743.8421022,5,748.8309904,751.3671636,5
1419,sub-33,1,19,vision,2,0.275,12.22005208,3.103442695,5,417.3298226,756.3893335,757.891019,3,760.8943398,2,762.8964536,6,768.8863482,771.9897909,3
1420,sub-33,1,20,vision,1,0.05,7.65234375,2.319286392,65,417.3298226,775.0098812,776.5114866,2,778.5138041,2,780.5159908,6,786.5058634,788.8251498,3
1421,sub-33,1,21,vision,2,0.275,21.91601563,3.203665623,5,417.3298226,791.8451166,793.3468024,3.5,796.8506868,2,798.8528924,5,803.8415894,807.045255,5
1422,sub-33,1,22,vision,4,0.725,34.16210938,2.90330172,95,417.3298226,812.0674247,813.5691239,3,816.5724299,2,818.5746328,6,824.5644504,827.4677521,4
1423,sub-33,1,23,vision,3,0.5,28.0546875,2.019024992,35,417.3298226,831.4888563,832.99046,2.5,835.4932309,2,837.4955142,6,843.4853193,845.5043443,4
1424,sub-33,1,24,vision,1,0.05,8.825520833,2.936732014,65,417.3298226,849.5254361,851.0271125,3,854.0303586,2,856.0325417,5,861.0213265,863.9580585,5
1425,sub-33,1,25,vision,4,0.725,42.17252604,3.470520708,5,417.3298226,868.9801338,870.4819301,3.5,873.9689747,2,875.9712925,6,881.9777849,885.4483056,4
1426,sub-33,2,1,pain,5,49,94.07552083,2.886502928,65,909.022394,909.0411557,910.542687,2,912.4789458,2,914.4804468,6,920.520314,923.4068169,2
1427,sub-33,2,2,pain,1,45,53.32291667,3.086896651,95,909.022394,925.4425404,926.9441983,2.5,929.3700079,2,931.3656229,6,937.4222885,940.5091852,4
1428,sub-33,2,3,pain,1,45,72.53645833,2.970112628,5,909.022394,944.5301538,946.0319346,3.5,949.472106,2,951.4712655,6,957.5278018,960.4979144,3
1429,sub-33,2,4,pain,3,47,67.02799479,2.536207103,65,909.022394,963.5178494,965.0195472,2.5,967.4609886,2,969.4577279,6,975.5143775,978.0505846,2
1430,sub-33,2,5,pain,4,48,79.51757813,2.703113825,5,909.022394,980.086214,981.58773,2.5,984.0140675,2,986.0093706,6,992.0659151,994.7690289,3
1431,sub-33,2,6,pain,5,49,91.77669271,2.586325416,95,909.022394,997.788992,999.2907236,2.5,1001.732449,2,1003.72888,5,1008.784351,1011.370676,2
1432,sub-33,2,7,pain,3,47,77.38606771,2.252546081,35,909.022394,1013.40618,1014.907907,2,1016.833018,2,1018.828786,6,1024.885449,1027.137995,4
1433,sub-33,2,8,pain,2,46,67.671875,1.802129769,65,909.022394,1031.159173,1032.660827,2,1034.601997,2,1036.598474,6,1042.655068,1044.457198,4
1434,sub-33,2,9,pain,3,47,44.60481771,1.985619018,5,909.022394,1048.478252,1049.979815,3,1052.919413,2,1054.918753,5,1059.974178,1061.959797,4
1435,sub-33,2,10,pain,1,45,39.92578125,2.169187024,95,909.022394,1065.980891,1067.482572,3,1070.422298,2,1072.421362,5,1077.47681,1079.645997,5
1436,sub-33,2,11,pain,3,47,71.73502604,2.152398929,65,909.022394,1084.668187,1086.169791,2.5,1088.608992,2,1090.608085,5,1095.663546,1097.815945,2
1437,sub-33,2,12,pain,4,48,54.80078125,1.902164866,95,909.022394,1099.85162,1101.353281,3,1104.279344,2,1106.275259,5,1111.330817,1113.232982,2
1438,sub-33,2,13,pain,4,48,57.70442708,2.169182224,95,909.022394,1115.268633,1116.770283,2.5,1119.196127,2,1121.191716,5,1126.247286,1128.416468,2
1439,sub-33,2,14,pain,3,47,60.37434896,2.502782183,35,909.022394,1130.452044,1131.953617,3.5,1135.379534,2,1137.376324,5,1142.4318,1144.934582,5
1440,sub-33,2,15,pain,4,48,54.93945313,2.669774068,65,909.022394,1149.956867,1151.458553,2,1153.397026,2,1155.396131,5,1160.451652,1163.121426,5
1441,sub-33,2,16,pain,5,49,85.95572917,3.253727319,5,909.022394,1168.14366,1169.645205,3,1172.584329,2,1174.584079,5,1179.639513,1182.893241,5
1442,sub-33,2,17,pain,2,46,74.19205729,2.519567098,35,909.022394,1187.915411,1189.417096,2.5,1191.854098,2,1193.855331,6,1199.911887,1202.431454,2
1443,sub-33,2,18,pain,4,48,63.39192708,1.401687142,65,909.022394,1204.466951,1205.968615,2.5,1208.394892,2,1210.39024,6,1216.446783,1217.84847,4
1444,sub-33,2,19,pain,2,46,59.9140625,1.83547663,5,909.022394,1221.869475,1223.371238,3.5,1226.810986,2,1228.810465,5,1233.866017,1235.701494,2
1445,sub-33,2,20,pain,5,49,92.9140625,1.902232355,95,909.022394,1237.737079,1239.238728,2,1241.165196,2,1243.159699,6,1249.21629,1251.118522,4
1446,sub-33,2,21,pain,1,45,77.47070313,3.170294182,65,909.022394,1255.139579,1256.641274,3,1259.580928,2,1261.57996,5,1266.635504,1269.805798,4
1447,sub-33,2,22,pain,5,49,91.28385417,2.335985988,95,909.022394,1273.82686,1275.328472,2,1277.268894,2,1279.26622,5,1284.321697,1286.657683,5
1448,sub-33,2,23,pain,2,46,66.11263021,1.952338972,5,909.022394,1291.679811,1293.181579,2,1295.120102,2,1297.119254,6,1303.175804,1305.128143,2
1449,sub-33,2,24,pain,1,45,59.77669271,1.668684582,5,909.022394,1307.163585,1308.665329,2.5,1311.09178,2,1313.086755,5,1318.142325,1319.81101,3
1450,sub-33,2,25,pain,2,46,30.29492188,2.402800562,95,909.022394,1322.830961,1324.332619,3.5,1327.774041,2,1329.771992,5,1334.827387,1337.230187,3
1451,sub-34,1,1,vision,4,0.725,45.72005208,3.904281789,5,2074.344249,2074.379624,2075.881261,2.5,2078.350542,2,2080.352763,6,2086.342713,2090.246995,5
1452,sub-34,1,2,vision,5,0.95,96.54947917,3.854379576,95,2074.344249,2095.269293,2096.770887,2.5,2099.273625,2,2101.275944,5,2106.264667,2110.119047,4
1453,sub-34,1,3,vision,4,0.725,44.29231771,3.053335535,95,2074.344249,2114.140109,2115.64177,2.5,2118.144516,2,2120.146775,6,2126.136665,2129.19,4
1454,sub-34,1,4,vision,2,0.275,16.10807292,3.153536523,95,2074.344249,2133.21117,2134.712756,2.5,2137.215621,2,2139.217804,5,2144.206585,2147.360122,2
1455,sub-34,1,5,vision,5,0.95,92.125,2.052168698,5,2074.344249,2149.395588,2150.897245,3.5,2154.384544,2,2156.386744,6,2162.376675,2164.428843,3
1456,sub-34,1,6,vision,1,0.05,4.111328125,2.002167525,65,2074.344249,2167.448935,2168.950494,2,2170.95282,2,2172.954996,5,2177.943825,2179.945993,2
1457,sub-34,1,7,vision,2,0.275,22.86783854,3.436964169,65,2074.344249,2181.964944,2183.466624,3,2186.469936,2,2188.472144,6,2194.462211,2197.899175,4
1458,sub-34,1,8,vision,4,0.725,68.70572917,1.6185051,5,2074.344249,2201.920287,2203.421892,2.5,2205.924778,2,2207.92695,5,2212.91573,2214.534235,5
1459,sub-34,1,9,vision,3,0.5,50.13541667,2.919890555,35,2074.344249,2219.556414,2221.058096,3.5,2224.545201,2,2226.547487,6,2232.554028,2235.473918,5
1460,sub-34,1,10,vision,5,0.95,95.97265625,2.269179189,65,2074.344249,2240.49609,2241.997867,3.5,2245.501648,2,2247.503877,6,2253.493761,2255.76294,3
1461,sub-34,1,11,vision,1,0.05,12.87109375,3.053390468,95,2074.344249,2258.782932,2260.28472,3,2263.288023,2,2265.290222,6,2271.280037,2274.333428,4
1462,sub-34,1,12,vision,2,0.275,25.91601563,2.586187339,65,2074.344249,2278.354545,2279.856295,2.5,2282.35906,2,2284.361239,5,2289.349993,2291.936181,5
1463,sub-34,1,13,vision,5,0.95,98.62044271,2.20245001,5,2074.344249,2296.958409,2298.460168,3.5,2301.94722,2,2303.949431,5,2308.955029,2311.157479,3
1464,sub-34,1,14,vision,1,0.05,14.24739583,1.902150004,95,2074.344249,2314.177388,2315.679158,3.5,2319.183026,2,2321.185199,6,2327.175118,2329.077268,5
1465,sub-34,1,15,vision,4,0.725,75.140625,1.151323527,35,2074.344249,2334.099366,2335.60113,2.5,2338.103896,2,2340.106099,5,2345.094888,2346.246212,2
1466,sub-34,1,16,vision,4,0.725,80.41276042,1.084532897,35,2074.344249,2348.281786,2349.783421,3,2352.770073,2,2354.772279,6,2360.762097,2361.84663,5
1467,sub-34,1,17,vision,3,0.5,63.96158854,1.351417957,95,2074.344249,2366.868853,2368.370506,3,2371.373903,2,2373.376104,5,2378.364938,2379.716356,2
1468,sub-34,1,18,vision,1,0.05,25.82682292,2.102423038,95,2074.344249,2381.735371,2383.23702,2,2385.23923,2,2387.241356,6,2393.231276,2395.333699,2
1469,sub-34,1,19,vision,3,0.5,61.91927083,1.768664098,95,2074.344249,2397.352648,2398.854215,3,2401.857574,2,2403.859691,6,2409.849669,2411.618333,5
1470,sub-34,1,20,vision,2,0.275,24.10807292,1.301500993,35,2074.344249,2416.640429,2418.142197,2,2420.144403,2,2422.146501,6,2428.136498,2429.437999,3
1471,sub-34,1,21,vision,5,0.95,94.71744792,1.11789829,95,2074.344249,2432.457979,2433.95969,3,2436.962939,2,2438.965176,6,2444.954999,2446.072897,3
1472,sub-34,1,22,vision,1,0.05,7.3046875,3.887657656,65,2074.344249,2449.09301,2450.594632,3.5,2454.09853,2,2456.100748,5,2461.089536,2464.977193,4
1473,sub-34,1,23,vision,3,0.5,82.21809896,1.618487578,5,2074.344249,2468.998276,2470.49996,3,2473.503275,2,2475.505479,6,2481.495386,2483.113874,5
1474,sub-34,1,24,vision,2,0.275,18.15494792,1.518403574,35,2074.344249,2488.135979,2489.637712,3,2492.624254,2,2494.626581,6,2500.633151,2502.151554,2
1475,sub-34,1,25,vision,3,0.5,57.07486979,1.635244577,5,2074.344249,2504.170407,2505.671962,2,2507.674207,2,2509.676394,5,2514.665238,2516.300483,5
